Gene.name Chromosome.scaffold.name p_values p_values_BH p_values_Bonferroni
ENSG00000196535 MYO18A 17 0.0185386761602863 0.241899277160816 1
ENSG00000221977 OR4E2 14 0.712566410484484 0.837038819182669 1
ENSG00000141013 GAS8 16 0.773592201464047 0.837038819182669 1
ENSG00000166788 SAAL1 11 0.308787933302748 0.822417132811698 1
ENSG00000166897 ELFN2 22 0.712566410484484 0.837038819182669 1
ENSG00000105576 TNPO2 19 0.10818952214725 0.666043201131218 1
ENSG00000182405 PGBD4 15 0.298171147475096 0.822417132811698 1
ENSG00000170876 TMEM43 3 0.360955773651968 0.822417132811698 1
ENSG00000100767 PAPLN 14 0.164428705364561 0.812260765256851 1
ENSG00000120647 CCDC77 12 0.773592201464047 0.837038819182669 1
ENSG00000159588 CCDC17 1 0.360955773651968 0.822417132811698 1
ENSG00000143756 FBXO28 1 0.507353200735007 0.837038819182669 1
ENSG00000134109 EDEM1 3 0.808002850441659 0.861499941441754 1
ENSG00000144868 TMEM108 3 0.773592201464047 0.837038819182669 1
ENSG00000140945 CDH13 16 0.704476250020057 0.837038819182669 1
ENSG00000168412 MTNR1A 4 0.507353200735007 0.837038819182669 1
ENSG00000151746 BICD1 12 0.39513129540638 0.837038819182669 1
ENSG00000100095 SEZ6L 22 0.838186853032695 0.861499941441754 1
ENSG00000156261 CCT8 21 0.137420992745455 0.764691679864882 1
ENSG00000198276 UCKL1 20 0.73605121590101 0.837038819182669 1
ENSG00000113303 BTNL8 5 0.851616634200728 0.869119352437352 1
ENSG00000112320 SOBP 6 0.362522661101181 0.822417132811698 1
ENSG00000174576 NPAS4 11 0.193464728241288 0.822417132811698 1
ENSG00000155508 CNOT8 5 0.712566410484484 0.837038819182669 1
ENSG00000198216 CACNA1E 1 0.807438211602283 0.861499941441754 1
ENSG00000198128 OR2L3 1 0.10818952214725 0.666043201131218 1
ENSG00000183150 GPR19 12 0.304099782987048 0.822417132811698 1
ENSG00000143921 ABCG8 2 0.838186853032695 0.861499941441754 1
ENSG00000185129 PURA 5 0.419125074120789 0.837038819182669 1
ENSG00000081923 ATP8B1 18 0.175278712237392 0.822417132811698 1
ENSG00000117385 P3H1 1 0.298171147475096 0.822417132811698 1
ENSG00000148341 SH3GLB2 9 0.712566410484484 0.837038819182669 1
ENSG00000108423 TUBD1 17 0.378574847657846 0.837038819182669 1
ENSG00000141504 SAT2 17 0.308787933302748 0.822417132811698 1
ENSG00000173482 PTPRM 18 0.672768494140773 0.837038819182669 1
ENSG00000185551 NR2F2 15 0.0586227614138896 0.579690248739095 1
ENSG00000198258 UBL5 19 0.308787933302748 0.822417132811698 1
ENSG00000015475 BID 22 0.712566410484484 0.837038819182669 1
ENSG00000165660 ABRAXAS2 10 0.308787933302748 0.822417132811698 1
ENSG00000114861 FOXP1 3 0.507353200735007 0.837038819182669 1
ENSG00000095951 HIVEP1 6 0.364795716617385 0.826773937138705 1
ENSG00000002745 WNT16 7 0.712566410484484 0.837038819182669 1
ENSG00000101435 CST9L 20 0.362522661101181 0.822417132811698 1
ENSG00000014216 CAPN1 11 0.73605121590101 0.837038819182669 1
ENSG00000138162 TACC2 10 0.0586433730108585 0.579690248739095 1
ENSG00000103154 NECAB2 16 0.73605121590101 0.837038819182669 1
ENSG00000035720 STAP1 4 0.308787933302748 0.822417132811698 1
ENSG00000162068 NTN3 16 0.507353200735007 0.837038819182669 1
ENSG00000167861 HID1 17 0.773592201464047 0.837038819182669 1
ENSG00000111145 ELK3 12 0.838186853032695 0.861499941441754 1
ENSG00000220008 LINGO3 19 0.838186853032695 0.861499941441754 1
ENSG00000244067 GSTA2 6 0.712566410484484 0.837038819182669 1
ENSG00000087258 GNAO1 16 0.712566410484484 0.837038819182669 1
ENSG00000168903 BTNL3 5 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000155903 RASA2 3 0.405996095764388 0.837038819182669 1
ENSG00000127586 CHTF18 16 0.419125074120789 0.837038819182669 1
ENSG00000146376 ARHGAP18 6 0.712566410484484 0.837038819182669 1
ENSG00000081059 TCF7 5 0.773592201464047 0.837038819182669 1
ENSG00000113716 HMGXB3 5 0.461298890901711 0.837038819182669 1
ENSG00000162779 AXDND1 1 0.838186853032695 0.861499941441754 1
ENSG00000174145 NWD2 4 0.829594885206902 0.861499941441754 1
ENSG00000138802 SEC24B 4 0.786427434285037 0.848743395797322 1
ENSG00000115648 MLPH 2 0.507353200735007 0.837038819182669 1
ENSG00000275835 TUBGCP5 15 0.0587756702798187 0.579690248739095 1
ENSG00000096088 PGC 6 0.507353200735007 0.837038819182669 1
ENSG00000105821 DNAJC2 7 0.597733257191955 0.837038819182669 1
ENSG00000108825 PTGES3L-AARSD1 17 0.773592201464047 0.837038819182669 1
ENSG00000159618 ADGRG5 16 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000070785 EIF2B3 1 0.308787933302748 0.822417132811698 1
ENSG00000198515 CNGA1 4 0.712566410484484 0.837038819182669 1
ENSG00000204524 ZNF805 19 0.298171147475096 0.822417132811698 1
ENSG00000188869 TMC3 15 0.862549466294632 0.87839634817913 1
ENSG00000146039 SLC17A4 6 0.0140005348472754 0.187825186539292 1
ENSG00000143748 NVL 1 0.095091273890622 0.666043201131218 1
ENSG00000135476 ESPL1 12 0.362522661101181 0.822417132811698 1
ENSG00000137675 MMP27 11 0.597733257191955 0.837038819182669 1
ENSG00000134287 ARF3 12 0.308787933302748 0.822417132811698 1
ENSG00000172724 CCL19 9 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000105655 ISYNA1 19 0.362522661101181 0.822417132811698 1
ENSG00000164828 SUN1 7 0.712566410484484 0.837038819182669 1
ENSG00000198502 HLA-DRB5 6 0.59397065396468 0.837038819182669 1
ENSG00000277556 OR13C5 9 0.10818952214725 0.666043201131218 1
ENSG00000163848 ZNF148 3 0.10818952214725 0.666043201131218 1
ENSG00000112782 CLIC5 6 0.362522661101181 0.822417132811698 1
ENSG00000164050 PLXNB1 3 0.39513129540638 0.837038819182669 1
ENSG00000052749 RRP12 10 0.0512742942515513 0.529057490686461 1
ENSG00000109101 FOXN1 17 0.597733257191955 0.837038819182669 1
ENSG00000144395 CCDC150 2 0.137420992745455 0.764691679864882 1
ENSG00000006128 TAC1 7 0.773592201464047 0.837038819182669 1
ENSG00000166704 ZNF606 19 0.73605121590101 0.837038819182669 1
ENSG00000170748 RBMXL2 11 0.773592201464047 0.837038819182669 1
ENSG00000106524 ANKMY2 7 0.308787933302748 0.822417132811698 1
ENSG00000124134 KCNS1 20 0.308787933302748 0.822417132811698 1
ENSG00000148200 NR6A1 9 0.095091273890622 0.666043201131218 1
ENSG00000151838 CCDC175 14 0.360955773651968 0.822417132811698 1
ENSG00000153721 CNKSR3 6 0.39513129540638 0.837038819182669 1
ENSG00000157637 SLC38A10 17 0.773592201464047 0.837038819182669 1
ENSG00000163867 ZMYM6 1 0.097526963535748 0.666043201131218 1
ENSG00000115183 TANC1 2 0.0331233657050948 0.37446423157989 1
ENSG00000177595 PIDD1 11 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000197961 ZNF121 19 0.712566410484484 0.837038819182669 1
ENSG00000124818 OPN5 6 0.097526963535748 0.666043201131218 1
ENSG00000188827 SLX4 16 0.25659897931549 0.822417132811698 1
ENSG00000047579 DTNBP1 6 0.59397065396468 0.837038819182669 1
ENSG00000158050 DUSP2 2 0.140268016652968 0.778716190277213 1
ENSG00000163932 PRKCD 3 0.345905914875498 0.822417132811698 1
ENSG00000174529 TMEM81 1 0.838186853032695 0.861499941441754 1
ENSG00000064726 BTBD1 15 0.712566410484484 0.837038819182669 1
ENSG00000184384 MAML2 11 0.940449625641553 0.949356329974237 1
ENSG00000148187 MRRF 9 0.308787933302748 0.822417132811698 1
ENSG00000152583 SPARCL1 4 0.773592201464047 0.837038819182669 1
ENSG00000168924 LETM1 4 0.712566410484484 0.837038819182669 1
ENSG00000175348 TMEM9B 11 0.712566410484484 0.837038819182669 1
ENSG00000109944 JHY 11 0.298171147475096 0.822417132811698 1
ENSG00000167419 LPO 17 0.095091273890622 0.666043201131218 1
ENSG00000155363 MOV10 1 0.308787933302748 0.822417132811698 1
ENSG00000160050 CCDC28B 1 0.73605121590101 0.837038819182669 1
ENSG00000100341 PNPLA5 22 0.362522661101181 0.822417132811698 1
ENSG00000106299 WASL 7 0.507353200735007 0.837038819182669 1
ENSG00000072422 RHOBTB1 10 0.712566410484484 0.837038819182669 1
ENSG00000128607 KLHDC10 7 0.712566410484484 0.837038819182669 1
ENSG00000119714 GPR68 14 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000121152 NCAPH 2 0.308787933302748 0.822417132811698 1
ENSG00000176986 SEC24C 10 0.0437425928848281 0.485685419911434 1
ENSG00000107521 HPS1 10 0.712566410484484 0.837038819182669 1
ENSG00000134533 RERG 12 0.773592201464047 0.837038819182669 1
ENSG00000196475 GK2 4 0.507353200735007 0.837038819182669 1
ENSG00000186868 MAPT 17 0.461298890901711 0.837038819182669 1
ENSG00000139154 AEBP2 12 0.838186853032695 0.861499941441754 1
ENSG00000163104 SMARCAD1 4 0.362522661101181 0.822417132811698 1
ENSG00000182670 TTC3 21 0.362758357721572 0.822417132811698 1
ENSG00000101182 PSMA7 20 0.095091273890622 0.666043201131218 1
ENSG00000012171 SEMA3B 3 0.74192873455673 0.837038819182669 1
ENSG00000113924 HGD 3 0.773592201464047 0.837038819182669 1
ENSG00000166886 NAB2 12 0.308787933302748 0.822417132811698 1
ENSG00000142207 URB1 21 0.0694703888252029 0.666043201131218 1
ENSG00000136828 RALGPS1 9 0.10818952214725 0.666043201131218 1
ENSG00000072041 SLC6A15 12 0.73605121590101 0.837038819182669 1
ENSG00000148965 SAA4 11 0.773592201464047 0.837038819182669 1
ENSG00000049192 ADAMTS6 5 0.838186853032695 0.861499941441754 1
ENSG00000188785 ZNF548 19 0.319017837964549 0.822417132811698 1
ENSG00000121380 BCL2L14 12 0.712566410484484 0.837038819182669 1
ENSG00000162377 COA7 1 0.712566410484484 0.837038819182669 1
ENSG00000064692 SNCAIP 5 0.15438351582008 0.812260765256851 1
ENSG00000141497 ZMYND15 17 0.026811513820893 0.335994535985254 1
ENSG00000182329 KIAA2012 2 0.773021464436743 0.837038819182669 1
ENSG00000122085 MTERF4 2 0.097526963535748 0.666043201131218 1
ENSG00000105258 POLR2I 19 0.308787933302748 0.822417132811698 1
ENSG00000135298 ADGRB3 6 0.881628770529958 0.893309695858646 1
ENSG00000115705 TPO 2 0.637668010055734 0.837038819182669 1
ENSG00000180488 MIGA1 1 0.712566410484484 0.837038819182669 1
ENSG00000157214 STEAP2 7 0.026811513820893 0.335994535985254 1
ENSG00000101654 RNMT 18 0.773592201464047 0.837038819182669 1
ENSG00000112763 BTN2A1 6 0.712566410484484 0.837038819182669 1
ENSG00000111181 SLC6A12 12 0.308787933302748 0.822417132811698 1
ENSG00000248713 C4orf54 4 0.137791360072068 0.765858624325942 1
ENSG00000179562 GCC1 7 0.773592201464047 0.837038819182669 1
ENSG00000023572 GLRX2 1 0.095091273890622 0.666043201131218 1
ENSG00000135722 FBXL8 16 0.507353200735007 0.837038819182669 1
ENSG00000100612 DHRS7 14 0.712566410484484 0.837038819182669 1
ENSG00000107614 TRDMT1 10 0.308787933302748 0.822417132811698 1
ENSG00000130695 CEP85 1 0.773592201464047 0.837038819182669 1
ENSG00000116729 WLS 1 0.74192873455673 0.837038819182669 1
ENSG00000284723 OR8S1 12 0.507353200735007 0.837038819182669 1
ENSG00000124942 AHNAK 11 0.570103970441714 0.837038819182669 1
ENSG00000187260 WDR86 7 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000270181 BIVM-ERCC5 13 0.701693541346306 0.837038819182669 1
ENSG00000110321 EIF4G2 11 0.495470328949488 0.837038819182669 1
ENSG00000147955 SIGMAR1 9 0.712566410484484 0.837038819182669 1
ENSG00000159337 PLA2G4D 15 0.634632732815173 0.837038819182669 1
ENSG00000197969 VPS13A 9 0.96799402247417 0.96914607360705 1
ENSG00000183763 TRAIP 3 0.712566410484484 0.837038819182669 1
ENSG00000148688 RPP30 10 0.838186853032695 0.861499941441754 1
ENSG00000137975 CLCA2 1 0.0140005348472754 0.187825186539292 1
ENSG00000144559 TAMM41 3 0.507353200735007 0.837038819182669 1
ENSG00000164707 SLC13A4 7 0.319017837964549 0.822417132811698 1
ENSG00000204414 CSHL1 17 0.000646495900209617 0.017153131482185 1
ENSG00000121104 FAM117A 17 0.164428705364561 0.812260765256851 1
ENSG00000070985 TRPM5 11 0.419125074120789 0.837038819182669 1
ENSG00000114779 ABHD14B 3 0.712566410484484 0.837038819182669 1
ENSG00000128346 C22orf23 22 0.0140005348472754 0.187825186539292 1
ENSG00000185697 MYBL1 8 0.026811513820893 0.335994535985254 1
ENSG00000160117 ANKLE1 19 0.507353200735007 0.837038819182669 1
ENSG00000136367 ZFHX2 14 0.854823443560376 0.871210808605825 1
ENSG00000254858 MPV17L2 19 0.712566410484484 0.837038819182669 1
ENSG00000114349 GNAT1 3 0.095091273890622 0.666043201131218 1
ENSG00000160113 NR2F6 19 0.712566410484484 0.837038819182669 1
ENSG00000258818 RNASE4 14 0.308787933302748 0.822417132811698 1
ENSG00000203910 C1orf146 1 0.095091273890622 0.666043201131218 1
ENSG00000211445 GPX3 5 0.712566410484484 0.837038819182669 1
ENSG00000174469 CNTNAP2 7 0.799866371532521 0.861499941441754 1
ENSG00000171612 SLC25A33 1 0.308787933302748 0.822417132811698 1
ENSG00000099991 CABIN1 22 0.304099782987048 0.822417132811698 1
ENSG00000170873 MTSS1 8 0.773592201464047 0.837038819182669 1
ENSG00000137274 BPHL 6 0.712566410484484 0.837038819182669 1
ENSG00000159388 BTG2 1 0.360955773651968 0.822417132811698 1
ENSG00000137760 ALKBH8 11 0.701693541346306 0.837038819182669 1
ENSG00000165731 RET 10 0.844770309137637 0.864847891114421 1
ENSG00000107984 DKK1 10 0.00894427243185073 0.187825186539292 1
ENSG00000134531 EMP1 12 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000038219 BOD1L1 4 0.719177722204503 0.837038819182669 1
ENSG00000137090 DMRT1 9 0.712566410484484 0.837038819182669 1
ENSG00000165970 SLC6A5 11 0.319017837964549 0.822417132811698 1
ENSG00000178057 NDUFAF3 3 0.712566410484484 0.837038819182669 1
ENSG00000152254 G6PC2 2 0.0587756702798187 0.579690248739095 1
ENSG00000183571 PGPEP1L 15 0.773592201464047 0.837038819182669 1
ENSG00000108381 ASPA 17 0.712566410484484 0.837038819182669 1
ENSG00000159256 MORC3 21 0.597733257191955 0.837038819182669 1
ENSG00000184108 TRIML1 4 0.701693541346306 0.837038819182669 1
ENSG00000115239 ASB3 2 0.0477764910931797 0.511033357609247 1
ENSG00000124743 KLHL31 6 0.597733257191955 0.837038819182669 1
ENSG00000162999 DUSP19 2 0.308787933302748 0.822417132811698 1
ENSG00000119042 SATB2 2 0.175577097465126 0.822417132811698 1
ENSG00000103978 TMEM87A 15 0.360955773651968 0.822417132811698 1
ENSG00000139974 SLC38A6 14 0.637668010055734 0.837038819182669 1
ENSG00000120256 LRP11 6 0.164428705364561 0.812260765256851 1
ENSG00000180053 NKX2-6 8 0.362522661101181 0.822417132811698 1
ENSG00000166947 EPB42 15 0.507353200735007 0.837038819182669 1
ENSG00000132855 ANGPTL3 1 0.712566410484484 0.837038819182669 1
ENSG00000166548 TK2 16 0.39513129540638 0.837038819182669 1
ENSG00000196313 POM121 7 0.362522661101181 0.822417132811698 1
ENSG00000184647 PRSS55 8 0.10818952214725 0.666043201131218 1
ENSG00000149636 DSN1 20 0.360955773651968 0.822417132811698 1
ENSG00000138892 TTLL8 22 0.339839630547903 0.822417132811698 1
ENSG00000205268 PDE7A 8 0.773592201464047 0.837038819182669 1
ENSG00000111897 SERINC1 6 0.773592201464047 0.837038819182669 1
ENSG00000147548 NSD3 8 0.553540931338052 0.837038819182669 1
ENSG00000174611 KY 3 0.712566410484484 0.837038819182669 1
ENSG00000077782 FGFR1 8 0.87942256705493 0.891577638804659 1
ENSG00000176040 TMPRSS7 3 0.507353200735007 0.837038819182669 1
ENSG00000248333 CDK11B 1 0.507353200735007 0.837038819182669 1
ENSG00000186510 CLCNKA 1 0.773592201464047 0.837038819182669 1
ENSG00000112041 TULP1 6 0.728769648822186 0.837038819182669 1
ENSG00000137074 APTX 9 0.712566410484484 0.837038819182669 1
ENSG00000113282 CLINT1 5 0.308787933302748 0.822417132811698 1
ENSG00000142583 SLC2A5 1 0.59397065396468 0.837038819182669 1
ENSG00000177992 SPATA31E1 9 0.476816805384157 0.837038819182669 1
ENSG00000255408 PCDHA3 5 0.58265459777996 0.837038819182669 1
ENSG00000170322 NFRKB 11 0.45929814300446 0.837038819182669 1
ENSG00000033800 PIAS1 15 0.73605121590101 0.837038819182669 1
ENSG00000242265 PEG10 7 0.627997336092905 0.837038819182669 1
ENSG00000164880 INTS1 7 0.156716987027002 0.812260765256851 1
ENSG00000188316 ENO4 10 0.540227344369403 0.837038819182669 1
ENSG00000072210 ALDH3A2 17 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000095380 NANS 9 0.10818952214725 0.666043201131218 1
ENSG00000183734 ASCL2 11 0.712566410484484 0.837038819182669 1
ENSG00000112335 SNX3 6 0.308787933302748 0.822417132811698 1
ENSG00000188611 ASAH2 10 0.627997336092905 0.837038819182669 1
ENSG00000101104 PABPC1L 20 0.0559954628554511 0.569958088466766 1
ENSG00000165006 UBAP1 9 0.712566410484484 0.837038819182669 1
ENSG00000178741 COX5A 15 0.712566410484484 0.837038819182669 1
ENSG00000186105 LRRC70 5 0.308787933302748 0.822417132811698 1
ENSG00000172987 HPSE2 10 0.712566410484484 0.837038819182669 1
ENSG00000214655 ZSWIM8 10 0.362522661101181 0.822417132811698 1
ENSG00000167461 RAB8A 19 0.564269597386149 0.837038819182669 1
ENSG00000167699 GLOD4 17 0.308787933302748 0.822417132811698 1
ENSG00000183145 RIPPLY3 21 0.308787933302748 0.822417132811698 1
ENSG00000228716 DHFR 5 0.712566410484484 0.837038819182669 1
ENSG00000165238 WNK2 9 0.626498467703041 0.837038819182669 1
ENSG00000183597 TANGO2 22 0.773592201464047 0.837038819182669 1
ENSG00000128973 CLN6 15 0.308787933302748 0.822417132811698 1
ENSG00000129038 LOXL1 15 0.25659897931549 0.822417132811698 1
ENSG00000165124 SVEP1 9 0.404336692532105 0.837038819182669 1
ENSG00000137709 POU2F3 11 0.10818952214725 0.666043201131218 1
ENSG00000112701 SENP6 6 0.597733257191955 0.837038819182669 1
ENSG00000172156 CCL11 17 0.712566410484484 0.837038819182669 1
ENSG00000185621 LMLN 3 0.10818952214725 0.666043201131218 1
ENSG00000124813 RUNX2 6 0.461298890901711 0.837038819182669 1
ENSG00000146833 TRIM4 7 0.308787933302748 0.822417132811698 1
ENSG00000137413 TAF8 6 0.712566410484484 0.837038819182669 1
ENSG00000100523 DDHD1 14 0.60850685650875 0.837038819182669 1
ENSG00000135441 BLOC1S1 12 0.10818952214725 0.666043201131218 1
ENSG00000145214 DGKQ 4 0.304099782987048 0.822417132811698 1
ENSG00000148513 ANKRD30A 10 0.936366422328941 0.945556856780553 1
ENSG00000152904 GGPS1 1 0.712566410484484 0.837038819182669 1
ENSG00000107560 RAB11FIP2 10 0.712566410484484 0.837038819182669 1
ENSG00000113070 HBEGF 5 0.712566410484484 0.837038819182669 1
ENSG00000127463 EMC1 1 0.851616634200728 0.869119352437352 1
ENSG00000151952 TMEM132D 12 0.732682437140283 0.837038819182669 1
ENSG00000170396 ZNF804A 2 0.00316403150783736 0.0812366509759103 1
ENSG00000187017 ESPN 1 0.712566410484484 0.837038819182669 1
ENSG00000169710 FASN 17 0.940633888987244 0.949463950198092 1
ENSG00000148826 NKX6-2 10 0.10818952214725 0.666043201131218 1
ENSG00000186298 PPP1CC 12 0.73605121590101 0.837038819182669 1
ENSG00000215045 GRID2IP 7 0.74192873455673 0.837038819182669 1
ENSG00000182168 UNC5C 4 0.359918085420516 0.822417132811698 1
ENSG00000166578 IQCD 12 0.773592201464047 0.837038819182669 1
ENSG00000093183 SEC22C 3 0.095091273890622 0.666043201131218 1
ENSG00000065325 GLP2R 17 0.25659897931549 0.822417132811698 1
ENSG00000075618 FSCN1 7 0.73605121590101 0.837038819182669 1
ENSG00000122299 ZC3H7A 16 0.712566410484484 0.837038819182669 1
ENSG00000105523 FAM83E 19 0.773592201464047 0.837038819182669 1
ENSG00000163374 YY1AP1 1 0.60850685650875 0.837038819182669 1
ENSG00000112855 HARS2 5 0.308787933302748 0.822417132811698 1
ENSG00000105810 CDK6 7 0.308787933302748 0.822417132811698 1
ENSG00000124215 CDH26 20 0.362522661101181 0.822417132811698 1
ENSG00000160882 CYP11B1 8 0.563754154980903 0.837038819182669 1
ENSG00000172935 MRGPRF 11 0.362522661101181 0.822417132811698 1
ENSG00000178796 RIIAD1 1 0.0140005348472754 0.187825186539292 1
ENSG00000139193 CD27 12 0.308787933302748 0.822417132811698 1
ENSG00000114107 CEP70 3 0.304099782987048 0.822417132811698 1
ENSG00000167657 DAPK3 19 0.25659897931549 0.822417132811698 1
ENSG00000196684 HSH2D 19 0.712566410484484 0.837038819182669 1
ENSG00000135535 CD164 6 0.712566410484484 0.837038819182669 1
ENSG00000139908 TSSK4 14 0.39513129540638 0.837038819182669 1
ENSG00000178694 NSUN3 3 0.360955773651968 0.822417132811698 1
ENSG00000182866 LCK 1 0.308787933302748 0.822417132811698 1
ENSG00000240432 KRTAP13-3 21 0.773592201464047 0.837038819182669 1
ENSG00000125851 PCSK2 20 0.601736611048921 0.837038819182669 1
ENSG00000110713 NUP98 11 0.627997336092905 0.837038819182669 1
ENSG00000080546 SESN1 6 0.597733257191955 0.837038819182669 1
ENSG00000181192 DHTKD1 10 0.10818952214725 0.666043201131218 1
ENSG00000168724 DNAJC21 5 0.773592201464047 0.837038819182669 1
ENSG00000164620 RELL2 5 0.773592201464047 0.837038819182669 1
ENSG00000081041 CXCL2 4 0.10818952214725 0.666043201131218 1
